15,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/15.jpg,"Illustration to Dante_Ñés Inferno, Plate I, Gustave DorÕ©, 1857. Image courtesy of expressaomanuscrita.blogspot.com"
16,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/16.jpg,
17,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/17.jpg,
18,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/18.jpg,
19,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/19.jpg,"Sunset With Moon and Birds,ë_My Ngoc To"
20,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/20.jpg,
21,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/21.jpg,"Untitled, Image: Laura Gilinsky, Text: Noah Feehan, 8.5_Ñ_ x 11_Ñ_, Black and white Xerox,The Harvard Advocate Fall Issue, 2002"
22,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/22.jpg,"Luncheon in the Grasses, Sally Mann, 1991. Image courtesy of houkgallery.com"
23,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/23.jpg,
24,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/24.jpg,
25,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/25.jpg,"Montmajour, Tombs"
26,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/26.jpg,"Omphalos, Isaac Dayno, 2011"
27,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/27.jpg,
28,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/28.jpg,
29,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/29.jpg,
30,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/30.jpg,
31,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/31.jpg,
32,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/32.jpeg,The illustration for the March 1966 cover. Terry Furchgott depicts a scene from J.R.R. Tolkien_Ñés The Fellowship of The Ring.
33,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/33.jpg,L.A. Jeff performing at the Harvard Monday Gallery
34,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/34.jpg,Image courtesy of www.bookofjade.com
35,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/35.jpg,Image courtesy policymic.com
36,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/36.jpg,
37,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/37.jpg,
38,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/38.jpg,
39,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/39.jpg,
40,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/40.jpg,Image courtesy of http://miad-fa382.blogspot.jp/2012/11/interview-elinor-carucci.html
41,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/41.jpeg,An illustration by Barbara Beatty from the March 1966 issue.
42,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/42.jpg,
43,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/43.jpg,
44,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/44.jpeg,"An illustration of Picasso by Howard Turner from the March 1940 issue. The drawing, based on a photograph taken by Man Ray, was coupled with Turner_Ñés critique on Picasso_Ñés body of work. _ÑÒWe are not at present in much of a position to evaluate Picasso along with the great painters of the past,_Ñù says Tuner in his critique. _ÑÒIt remains, as always, for the future to pass judgment._Ñù"
45,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/45.jpg,
46,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/46.jpg,
47,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/47.jpg,
48,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/48.jpg,
49,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/49.jpg,
50,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/50.jpeg,An illustration by Carl Pickhardt from the Fall 1965 issue.
51,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/51.gif,
52,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/52.jpg,Image courtesy of www.shawna-x.com
53,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/53.jpg,
54,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/54.jpg,"Untitled (from KaylaTV), Kayla Escobedo, 2013Mixed media"
55,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/55.jpg,
56,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/56.jpg,
57,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/57.jpg,
58,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/58.JPG,"Alighiero Boetti, Mettere i verbi all_Ñéinfinito millenovecento ottantotto, 1988. Image courtesy of www.speronewestwater.com"
59,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/59.jpg,
60,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/60.jpg,
61,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/61.jpg,
62,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/62.jpg,"Aten Reign, James Turrell, 2013. Image courtesy of http://www.artsjournal.com"
63,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/63.jpeg,"An illustration by Howard Turner from the June 1940 issue. The drawing accompanies a fiction piece titled _ÑÒA Place in the Sunlamp._Ñù A review of the 1940 issue by The Harvard Crimson comments on Turner_Ñés process of illuminating a text: _ÑÒThere are certain obstacles as well as advantages which are peculiar to the short-story-illustrator. Howard Turner, I imagine, in order to produce a satisfactory illustration, must rely as much upon his ability to grasp the situation and circumstances of a story as upon his ability to manipulate a pencil._Ñù"
64,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/64.jpg,
65,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/65.jpg,Dorothea Lasky delivers the inaugural Bagley Wright lecture in Emerson Hall. Image courtesy of Christina Davis
66,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/66.jpg,
67,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/67.jpg,
68,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/68.png,"The Shining. Dir. Stanley Kubrick. Warner Bros, 1980. Film Still: 00:58:00."
69,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/69.jpg,
70,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/70.jpg,
71,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/71.jpg,"Children Swimming in the Monument of the Dead, Belem, Portugal"
72,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/72.jpg,
73,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/73.jpg,
74,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/74.jpg,
75,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/75.jpg,An illustration by Terry Furchgott for the cover of the March 1968 issue.
76,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/76.jpg,
77,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/77.jpg,"Roden Crater, James Turrell, conceived in 1974. Image courtesy of http://www.theasc.com"
78,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/78.jpg,
79,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/79.gif,
80,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/80.jpg,
81,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/81.jpg,
82,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/82.jpg,
83,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/83.jpg,
84,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/84.jpeg,An illustration from the April 1939 issue.
85,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/85.jpg,Marine Circle _Ñ_ Queen_Ñés Necklace. Image courtesy of www.allstays.com
86,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/86.jpg,
87,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/87.jpeg,"Toni Schneiders, Hibernal Decoration, 1962. Image courtesy of http://www.lempertz-online.de/"
88,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/88.jpg,
89,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraperAdvocateImages/89.jpeg,
90,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/90.jpg,
91,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/91.jpg,
92,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/92.jpg,
93,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/93.jpg,
94,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/94.jpg,"Heater, Vija Celmins, 1964. Image courtesy of www.whitney.org"
95,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/95.jpg,
96,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/96.jpg,
97,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/97.jpg,"The Gulf Stream, Winslow Homer, 1899. Image courtesy of metmuseum.org"
98,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/98.jpg,
99,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/99.jpg,"Albrecht DÕ_rer, Adam and Eve, 1504. Image courtesy of www.metmuseum.org"
100,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/100.jpg,"This is What Happens When Two People Love Each Other Very Much, Kayla Escobedo, 20136.25_Ñ_ x 5_Ñ_ gesso, ink, pencil, and tape on unprimed canvas"
101,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/101.jpg,
102,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/102.jpg,
103,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/103.jpg,
104,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/104.jpeg,_ÑÒThe Battle of Jericho._Ñù A pen and ink drawing by David Hollerman in an issue from 1955.
105,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/105.jpg,
106,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/106.jpg,Lasky talks to members of The Harvard Advocate after her lecture. Image courtesy of Christina Davis
107,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/107.jpg,
108,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/108.jpg,"Josef Koudelka, Lisbon, 1975. Image courtesy of robinlam.wordpress.com"
109,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/109.jpg,
110,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/110.jpg,"Torcello near Venice, Henri Cartier-Bresson, 1953. Courtesy of http://jacindarussellart.blogspot.com/"
111,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/111.jpg,
112,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/112.jpg,"Pretty Maiden, Hannah Hoch, 1920"
113,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/113.jpg,"In mir ist Gott _Ñ_ Ich bin in Gott (God is in me _Ñ_ I am in God), Rudolf Steiner, 1924. Drawing from a series of Steiner_Ñés lectures on anthroposophy.ë_Chalk on paper, 40 3/16 x 59 13/16 in.ë_Image courtesy of www.moma.org"
114,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/114.jpg,
115,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/115.jpg,"Curious Figures, Tom Otterness, 2004. Image courtesy of www.panoramio.com"
116,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/116.jpg,
117,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/117.jpg,
118,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/118.gif,
119,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/119.jpg,"Janitor, Cathedral of Vienne"
120,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/120.jpg,
121,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/121.jpg,
122,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/122.gif,
123,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/123.jpg,
124,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/124.png,
125,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/125.jpg,
126,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/126.jpg,
127,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/127.jpg,
128,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/128.jpg,"Painting, Smoking, Eating, Philip Guston, 1973, oil on canvas. Image courtesy ofë_artcritical"
129,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/129.jpg,
130,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/130.jpg,"Le Philosophe lisant, Jean-Baptiste Chardin, 1734. Image courtesy doudou.gheerbrant.com"
131,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/131.jpg,Image courtesy of http://www.complex.com
132,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/132.jpeg,An illustration by Howard Turner from the April 1940 issue.
133,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/133.jpg,
134,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/134.jpg,
135,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/135.jpg,"End of the March, Paris, France"
136,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/136.jpg,_ÑÒTravesty_Ñù
137,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/137.png,
138,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/138.jpg,
139,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/139.jpg,Waterscape
140,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/140.jpg,
141,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/141.jpg,
142,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/142.jpg,"Study I [Yellowstone Canyon Walls, Sommer]"
143,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/143.jpg,
144,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/144.jpg,
145,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/145.jpg,
146,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/146.jpg,
147,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/147.jpg,Queen_Ñés Necklace. Image courtesy of unsaidkatha.blogspot.com
148,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/148.jpg,"Ara GÕ_ler, Birds and barges in Halic, Istanbul, 1956. Image courtesy of http://www.faciepopuli.com/"
149,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/149.png,Image courtesy of http://deeperintomovies.net/journal/archives/tag/horror/page/2
150,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/150.jpg,
151,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/151.jpg,
152,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/152.jpg,
153,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/153.jpg,
154,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/154.jpg,Image courtesy of cruiselinehistory.com
155,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/155.jpg,
156,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/156.jpg,
157,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/157.png,Image courtesy of http://www.full-stop.net
158,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/158.jpg,Queen_Ñés Necklace. Image courtesy of www.wildtrotters.com
159,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/159.gif,
160,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/160.jpg,
161,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/161.jpg,
162,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/162.jpg,
163,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/163.jpg,
164,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/164.jpg,"Queen_Ñés Necklace,ë_Krithika Varagur"
165,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/165.jpeg,An illustration by Richard Lyons from the Fall 1963 issue.
166,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/166.jpg,
167,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/167.jpg,
168,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/168.jpg,
169,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/169.jpg,
170,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/170.jpg,Both Vonnegut and Wallace find the humor in the grim. Image courtesy of http://www.laphamsquarterly.org
171,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/171.jpg,
172,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/172.jpg,
173,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/173.jpg,
174,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/174.jpg,
175,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/175.jpg,"Still from The Tree of Life,ë_Terrence Malick, 2011. Image courtesy of cinema-scope.com"
176,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/176.jpg,"David Foster Wallace, an unknowing descendant of Kurt Vonnegut? Image courtesy of http://www.splitsider.com"
177,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/177.jpg,
178,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/178.jpg,Blind Woman at the Temple of Diana
179,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/179.jpg,
180,/Users/jennygao/Dropbox/Advocate/advocateonline/advocateblogscraper/advocateblogscraper-master/AdvocateImages/180.jpg,
